name,ops,image_url,profile_link,community_member,youtube_link
Dan Crenshaw,MF-Ti/Se-CS/P(B) [2],https://v5.airtableusercontent.com/v2/23/23/1700596800000/9ZzABHNThkIm1kSZ1xRCjA/vzuNE_a56wZ4EVTbvF6sU80vJpHJGERwvCfhI49y50X2zHuHd2u-FnlLbpoTNuA0Qbfu6EoXzTUlEKYk-sDWx2Dii-qfceB0Ybcfp9fvUV2EsLO7aublLzfFWFPbbf2om06zx_8anAWCkhpmPyxCdA/nQ-uU9c2aarVUhpGdvtXyNgC21HZ785toSLO3ykdiUY,http://app.subjectivepersonality.com/search/person?person=Dan Crenshaw,0,https://www.youtube.com/results?search_query=Dan%20Crenshaw%20interview
Floris,MF-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/j3YD4QsQqSfSninIZ0NIFQ/cAYNPuTKuXmwmPK0VcIRP0Vwn2G_el0UOq7Ld8-3_o27m8LM3M-jpG7D-deNZDmSfFAepFkmxWTZefs77OGLgCk45nXFepRXEF5UYeww1Fl8k0CHSTSKISgnLT-C5db_h2H_CBhInMCXM2qEdbR3gA/IODmkcGW6oipIcyrdWCh6f-Ah7LMPF3CnbIeaWrmRXY,http://app.subjectivepersonality.com/search/person?person=Floris,1,https://youtu.be/Q90795MNAPg
Glenn Jacobs,MF-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/mP_4z6DCKB5fbI_MF8-9Hg/sWYAIqelS1uQGvadBJ44uObfDGw1u7ZVpeYY65KwzbCaZugzVsBfyregpl5RpvQtI5frtQnBntWyEyNZh6lvah_nbSP2D9I6y76qMs78JeNjfiGWbsnkBNobhbjP8wIQRvXWKZL5LbzPmt_jN59Rvw/94Xsk_x4CxBcqkY3CoLK2Cuz4QmuY_43wFJ7OrNwoeM,http://app.subjectivepersonality.com/search/person?person=Glenn Jacobs,0,https://www.youtube.com/results?search_query=Glenn%20Jacobs%20interview
Klaus S,MF-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/klNHecdk52H3IAW4IuC9Gg/iIiGLQbJTZ54o1BAw0nCcC2c7V_OFIVI4QiVlT9G5v226CMuXayRrVWm8kZlnwJC53dK5IEaPiZDe5oaDcDAeDtjC04bdHge_K8blWpM7mvzpHsuqMuPlfipVzKCL2Zl1s1l7hgDYWt-QvFjdm0Uqw/BqSec_Bs6qu6Ufme9fy1u_y_7WXkKroVgd9C6nj4U1A,http://app.subjectivepersonality.com/search/person?person=Klaus S,1,https://www.youtube.com/watch?v=3iQEz_t_-oA
Clint Eastwood,FM-Ti/Se-CS/P(B) [2],https://v5.airtableusercontent.com/v2/23/23/1700596800000/V589eG5Z5O4bEm1M4NIZRg/bcKnWJcdciCYwNEeGYSh0bbMMjRQY0511tosUPnRWja_rkRmukaoJvL3NiRUFXQsUnOo6phyf9TuUSz0lLpJVCRJd93FK19Fa4HDvtaYgDUuM8lL2m99-iWpl-BA5dswX3rB4R_a4ESo2-mAA4nTqQ/F-rmclxJ3_8SwIOIgCDUGsQgGbdnTN_WJnd9noJEWPo,http://app.subjectivepersonality.com/search/person?person=Clint Eastwood,0,https://www.youtube.com/results?search_query=Clint%20Eastwood%20interview
Daniel Craig,FM-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/ofGmjMGf643JRk7opu26kQ/tp9NXWmemu5oifOkcHnFErMKuosKp3vA770s0aHo65g5V5f0wZmjl0_cQgPlHHod1OZJ193MPg0dXmmkklSjs_cIfoEsfjQLSge9f_DZXw96gBDfHXdbxAa31hC9_hrLT__H9_okHEXdyYKdQRWnFg/2cVn0noPUN_zKGpNXMPdTkq8zPrF0f27UhWYMnaKcx4,http://app.subjectivepersonality.com/search/person?person=Daniel Craig,0,https://www.youtube.com/results?search_query=Daniel%20Craig%20interview
Sean Penn,FM-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/hCDj9F3DRdobh3Fm_DOELQ/FRG6ZrXklVJ1lwylyj0gNY0NKYFpzjVIbxmm5zGHJ8BKfGdD-xLFssvg-CLtxdMcSdCpmG4FdjZrHjJCURTfSwrRh1Dukb2wiGrqnhSooczC-rGx-eumHDEjZRfjHzYCyIuSXQTEbBb46lBHdox_7A/pEWd-0wjeBV27SmmKWZVxUrNjwvoISGuFq203M2enac,http://app.subjectivepersonality.com/search/person?person=Sean Penn,0,https://www.youtube.com/results?search_query=Sean%20Penn%20interview
Tom Hardy,FM-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/1Y95ifB3uyL4cH4kE17ejw/7nBoOwKmR0SaeJ7pYWM0_W5ljz29h56FBbiIgS9cyCseb5Amw3PAbNCjBmWAYcs_1Px2LP3zteAu7nc2YHUGLms_V6VVyiddLDNUipdcnz_II3u6R2i-kyCNEKlVhWP7yK4mqc2mdiEFjbR2azyrUQ/qk7Qbi59KtitFXeF87LCA1FWnFQyjoxf1BREF5sUCgE,http://app.subjectivepersonality.com/search/person?person=Tom Hardy,0,https://www.youtube.com/results?search_query=Tom%20Hardy%20interview
Mickey Rourke,FM-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/I4tkNWfv3Zkjly39jr6Mow/WP-9IfxCV3TkTKegC3WVaWvIXkz_z8lRA8mz315YHL5wK_LFjl8XJnGBQe6hKdTF42hWEuVn3ONRmB2VAXl9BujOcKW6qbKFBRu1f6eRhdkLKw-LRSd0ca_2KuWkXIACm6wRn2dHG8YWHG_GfbTd3A/s9lH8QR9ukBUYPFQf9qwlyUmMzsZNKe41sq1GveMLhA,http://app.subjectivepersonality.com/search/person?person=Mickey Rourke,0,https://www.youtube.com/results?search_query=Mickey%20Rourke%20interview
Dorian Yates,FM-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/XpDaupJ3VfjQyJhC_Gqftw/B67j3KK8ou575PBpsmn4Py2xkd8-tmt81AX2cN4IxSDjNHOMjS4B6OYwSbO3osuzgbh9JJIfOnhaRWk6jMj0BPob1TuGuiQ7elXnwBzgS7ItzvxSfVFLDexWe9PAw31lzCG_J0wOb2JYDL57Vyx15A/tlbSXo7nDS8G9oTUxUO7YuLrlyeVsXOnPjO6nwYHC9c,http://app.subjectivepersonality.com/search/person?person=Dorian Yates,0,https://www.youtube.com/results?search_query=Dorian%20Yates%20interview
Pierce Brosnan,FM-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/B_5AydcdqTh9LHySifxxpA/QVCiRCzk7z6sXVcHZ5cAi6hTO-gZD0CexO6EL6h2UT1cBKW7VBXrcSZgOwbHkaeyfPRBMlAU1n-A0plsysWAGz4a9qp141uY1GktV7jcG93eTfIg9Dr09WReoVivwFkdZew7AIzr9TjA7AesKz6rTQ/NQVVE8Wh_cxKFlEIQq2_4HjkQ6O7j8IbILpg-jx2bO0,http://app.subjectivepersonality.com/search/person?person=Pierce Brosnan,0,https://www.youtube.com/results?search_query=Pierce%20Brosnan%20interview
Timo Aun,FM-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/wGMp3TgIOaIJsca4tFi83Q/lOJzuu1Ho4my8PWX-V4_XEMFDQ8oYfRncVZgxe7eWOB4YuIo07mCEh6Xx5UiHSYolrMdAQlGSZQ2p6Ni6XHTrS4Abnyu8LCR7zk3h5lH5-jUiwcguICrHD5TNYmttnVapven5i3U1CJWGxqIz9a__A/ukIjD3mVW2sq47stvB_VodbmQuPR_GyxA6qoMG9VA8g,http://app.subjectivepersonality.com/search/person?person=Timo Aun,1,
Timothy Dalton,FM-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/xCgN9-swal9fXiVzLm5y1A/n_asGcRu01rid5KBj_AKhICs-2dB2ow9CA3GjDtoj4ZY2ZSvgsCWibqUJ3Byz3V4NxUkyW1kUxenWHtblnQMDmshXhN5lQJQmPj8f5AznQSQ0Gu7-khWdASyWe_fji3SAAPxwg-RL7pPPzuvvObFcg/bnWfffFocd8aJIPfQbabJ8uLHFkisVEDliOu5-n7kHo,http://app.subjectivepersonality.com/search/person?person=Timothy Dalton,0,https://www.youtube.com/results?search_query=Timothy%20Dalton%20interview
Colin Farrell,FF-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/2RuoZRMgPnxMKRV-Ddc0Dg/82uHuUnsx-VqK6fzs_96GxJLabTnkXYq1z_2x0rFsAxohgC_-1mLb40jCQzGOtV8cQ2LYZ1mEZj5b2BH0abg1K_ITTE81zlClom8UEcLgf__Luh2RLpS6MW3z64Jj3Wq-_fUBdvflS_PZvP5VSJbuQ/xN9FdhxNFJ--EBkp8VRWFTwJqM3y4_MopfsUVdmaH9o,http://app.subjectivepersonality.com/search/person?person=Colin Farrell,0,https://www.youtube.com/results?search_query=Colin%20Farrell%20interview
Alex B,FF-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/MekLJ2KNnjCyC5bi0ArvKw/FK9vTrQbl4vvcaj31zdDIHp80U7-xmbmzDmZ66qffQCGwETf0fLOJgSPoM9tbY68-bOddLO22TMMOzIM-S1hsFBS70gIQESRfvkyOBkKDBj4jyxw4dFmXWDVsyEPhQsjmKWBYlE0SfvsBzXDU6YvEA/Qi0kV_1caXIH92oNN2K-V7Oqf3ZlkghejUfeHQK5T5s,http://app.subjectivepersonality.com/search/person?person=Alex B,1,
Alex Honnold,FF-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/ZK4bBuftvun58ZhK972ZWg/U8Z_KcN3kcf-YTRdr-FjPRaBLIJauijDkrnwChgNBpog_JsrPHapthKFFsR__kw6EIELNiBWiu75WxgybqRkP4dUwPQlkw9Pkw3XN5coPrwkzKWJTYyd8eGkOzrGcJfopslOfz3dBpgq_CPh7EwNWQ/GEZarN8qBaWGn3JFJS2ui00Zz72N1o9LgM-TusEYi6o,http://app.subjectivepersonality.com/search/person?person=Alex Honnold,0,https://www.youtube.com/results?search_query=Alex%20Honnold%20interview
Andris Zogota,FF-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/WbMQgXfFV9MHmrPzlGC5JQ/0zdlamJzyVyPsVk4_8t84xbz4RO3TGmJfb6TgJj4_G7jZtUvZccgxoLMfV3JC8eDyoQclh_b7b-xn_CPiAeaaryVOwYzLzEeYofxk-GRSlDE9XPFgSTW372itS77wZ6Ro5WGW5S2jQE6QLeBkVlevQ/EKdTiipA6rdWdhQAFcBuWkGsRxm_lf7GZjDYBThpOu0,http://app.subjectivepersonality.com/search/person?person=Andris Zogota,1,
Cal Newport,FF-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/HKzafAoMeUzf54OlKwIqLg/0cCWv6Txuof1UWhSyJFU2Th0_Tqq1fkFjE0Ndj_x4zFUZn3but95B7RpL7mSMIhEhRO26bKbFuxd6h_AVFkTFazRaYpcxTY00Qxh5Cmyj6B1ikpjEaff4JAvOCbOcEZ0SJxFMa-E4xOFQrOK2fAhNA/COt1jz7Y1502O36MjwXcXy3TayZGn7j0aJEbDo7okbA,http://app.subjectivepersonality.com/search/person?person=Cal Newport,0,https://www.youtube.com/results?search_query=Cal%20Newport%20interview
Chris Guillebeau,FF-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/sqz2aCVmOXTjgfeqyh3V7A/QZN8yN7I6-ZkoBTIikqTnjNWRetKhiLRZiENa0LPNwxv9PJCRwA3gdi3yBcCW0nS148ykPBaTk7D4NBV02f9bD3O2CIozS4gi1agT0xvTeG5-nKivOYjRFkxLS90EV-n6r4ejm1zptiZIfe1EIgdVQ/8D8K2ig3fgiWn70_iZEqaydnz0oePBAd0JVlAYhyCGE,http://app.subjectivepersonality.com/search/person?person=Chris Guillebeau,0,https://www.youtube.com/results?search_query=Chris%20Guillebeau%20interview
Felix C,FF-Ti/Se-CS/P(B),,http://app.subjectivepersonality.com/search/person?person=Felix C,1,https://youtu.be/qKzngbSAme4
Felix Canavoi,FF-Ti/Se-CS/P(B) [2],https://v5.airtableusercontent.com/v2/23/23/1700596800000/32RmUiaYzjtAE-nXG0Tx0Q/enxtGAI8HkkUil4BKro2lsWKUFTiJ96nbiSwxItm1UdswQN3JvNpbJsoTCPlO2L0xDZgt90LLySYBbd9P5FvKsJJUcE9fN2M8TC_6Mm8j8P6Wlo_oxC8elOAU-Gb6-MpbpGt3ONmS2Efd3nmSFbu1A/8tO7eFa9ibxh2EVUT4HA3FPhjOcKv78d7YyNO0YG9ms,http://app.subjectivepersonality.com/search/person?person=Felix Canavoi,1,
Jesse Koski,FF-Ti/Se-CS/P(B) [4],https://v5.airtableusercontent.com/v2/23/23/1700596800000/Bq_6a-_RkaFNHPB93ZZQHQ/_c7mHFAFDGAN1RxpVVORgeIsXUFxePjceBukiTFyzUGP_GNwlXCs7bP-Y4Xp88ZEGd7VYVf87C4ncZ4_vG0sG76M8ZtTg6aNKnTKc0YH2ECP4RGf1qg_4sBB1U-5joorNtg8CjVRBBW3XnoePBEy6w/2clbypjvPawYfQiC46TR0gNy5RhfHyki1vWpYtEod10,http://app.subjectivepersonality.com/search/person?person=Jesse Koski,1,
Keanu Reeves,FF-Ti/Se-CS/P(B) [4],https://v5.airtableusercontent.com/v2/23/23/1700596800000/meCVBVT-4ls1DyQGQjIB9w/e3B8P2YgBggvUo3hbKtUCxqoG2CG0JlZLVMB9vpHy7jRpUElDRDbNbK4VdSoHXIduRfn1zoeEysPeAGTLcv-e_AQ5-WPk2jgFyrjdwXQWNeJmBe28YOm2Yx_6EgOqeViZ-K75e-bo2hp2G5lAhGJVA/n97ocd8AI6DLRi8v4c9Ubxj100DDO15wWFa7VwdH0-w,http://app.subjectivepersonality.com/search/person?person=Keanu Reeves,0,https://www.youtube.com/results?search_query=Keanu%20Reeves%20interview
Mark Wahlberg,FF-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/bMppYI8uGUeE8MQBcFfJ1w/vxH_KV_11UUGh4n4lUBFq6M4E36-63dJbLXNDyEo1VHs5tqdT0C--1UYq1uzrbNHUGfri1ACuuPcAgBE6NNXQff6N8wJirXeFdWaVek-spbX3MK-7qHJh8BCTxK8OBYp-lTPWHy8pamYW03DIKkKTQ/zsEG7lrJaDBYf5s6MgE4iDpOnItK-DoOG_0yxkeokbY,http://app.subjectivepersonality.com/search/person?person=Mark Wahlberg,0,https://www.youtube.com/results?search_query=Mark%20Wahlberg%20interview
Richard Dean Anderson,FF-Ti/Se-CS/P(B) [4],https://v5.airtableusercontent.com/v2/23/23/1700596800000/g9NIswJdDehUWyYd1wIcGA/3ak-6ebEOmrftJZLz7U_WvHnzAK9JXYsi96WgFSq2WpgSs5T7vtHvCb02COwdz2OP-VlmA2C0OtBgVXK3LAejwsuYAsmNSr6yYvoCkC79fkss39Y7D1GfwPNA8186Jv9JoWMpmlNVqYs5TIX5d3dqQ/tmxGPLN7rD_bTSJeHRhOT4P_80dYjhfUB8KH3_z7j6k,http://app.subjectivepersonality.com/search/person?person=Richard Dean Anderson,0,https://www.youtube.com/results?search_query=Richard%20Dean%20Anderson%20interview
Stanley Tucci,FF-Ti/Se-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/y1YPtDWFuG9HvDDHdbA-ng/AeTwxfQO2OSaH2V6ctqCJcxCQdSt-XwVMDBcq3TUIqtiVVMcxtmV5sl99x_KEKysedrKOJ62xZCfdF319IyFmB17v-pYR9FHZyUgLkn0WpdgiPVitLiFlht6W2F4xTG5XI1fzEkpVqFRqFs0iJxXxA/G2EYPXM9QNRBaQURrKnPqUCZF1pfVk3eNF_QPanX_F8,http://app.subjectivepersonality.com/search/person?person=Stanley Tucci,0,https://www.youtube.com/results?search_query=Stanley%20Tucci%20interview
Mike Flynn,MM-Ti/Se-CS/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/Qv2TT79UCDTy9ZqatqtHGQ/NA_xGwm2vqWnIBs1-Ru9EwO73d9ovmkwbIuqazf_J3tcxkZsJoZ65hfQ_3PV98vK2xDWs9ighr2QoUb6VEIYqsLAi4WRu37vhnFU8EG_ck3lb7miT7nZu-2L0YG-H_MvqNCpbYC-n9axpare39aRuw/uYM6VxtAgsWjWYpFSikEnrmp2VgQqij3pSAahlaBQYE,http://app.subjectivepersonality.com/search/person?person=Mike Flynn,1,https://youtu.be/6B1sHuKNvzw
Chris Hansen,MF-Ti/Se-CS/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/2DeokSZeUaFeQCHt4fxEPA/6-LnKwBgRpPTG77siNQ-QROr4LSknYsKOoFj9bzUg47MQrQIylTkY2ukWOYpcdupZkBORdbf37zEG8XK_7fmclnz7jutqTVJKea8exMnBzVmqQq-9H0o_g2juXq6VWurLozgPZc8NMAshfcF2NSxcA/VFO_WZAlG78I8P9-qLwrz2nhi1ouiR3OV1DsPAxNoqE,http://app.subjectivepersonality.com/search/person?person=Chris Hansen,0,https://www.youtube.com/results?search_query=Chris%20Hansen%20interview
Matt Sherman,MF-Ti/Se-CS/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/0EJ4nCQ6knUJd7A9CKuFig/MA09Dxxpnwuj0antVcRXpJlqu2mzQaIFtDvm6890eR9GIvFAeYv9cGpyVouhV-7bFpe29W-A9QT_NQ3klAec-8fEurHxbR5TYcUMzWRBCeyvqO3qPw45okfkdgRqerluLEYL6w53uOU-eL5_-QThoA/Kvo-wN4JFKIqyUba_I8nMQtFAvEES79za-V9145XSDQ,http://app.subjectivepersonality.com/search/person?person=Matt Sherman,0,https://www.youtube.com/results?search_query=Matt%20Sherman%20interview
Paul Provenza,MF-Ti/Se-CS/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/Usd2UKi1SaZpx9ttT017zg/NyMsQuxC6v5qP5cOyiDF9grS7vYcpZD2RvCQh9hp8dh9I3lwKSl355FOJNP8PBiGETlnKNnv8IP9I_-89f6tbCcmD305v5nsmkpYh9qOo2Dw1K-Xn63siApU33FsFA71ObkoZDldDABoFhSnxDfEJA/9Gacq4ZeHnvROG79z4o4tHE9LhHSW-IkrC0OEKsEAlQ,http://app.subjectivepersonality.com/search/person?person=Paul Provenza,0,https://www.youtube.com/results?search_query=Paul%20Provenza%20interview
Russ McCary,MF-Ti/Se-CS/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/RHXwNHTaxHac2Zyh1E17vw/hqrO8EZL8NDKjdiWae6qCKZSuOZxSV0i9WoGgyCfF8stw-vyfC1tDBIHg5uFLzg8RIr5F7RpHJYgwqucAiWvKiWKlfmTbLFeo72YJeCJTADT9eE5op-Ca0gDNJxepnKLb6YO4YrPOKUiIIV6MkFSLg/Geo_FUt7sS_CS8uVfxSXfmSs0jn6ZTYld9rKz2asfDE,http://app.subjectivepersonality.com/search/person?person=Russ McCary,1,https://youtu.be/-SQqjReMM9A
Simon Taylor,MF-Ti/Se-CS/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/y05-mSYoJAm8PBmtYMm8Og/xTZLfmyKKYMnTAaqCSoIk6MsGbvN1XlcfaeAraUcO6j2Nu5BMRNnXgHa09fOocKjjoKsUxNocXprsYhyfubbZueqNC1syipfn8V5pUzLoce6IUdaF5ryfdjkNdSTVBYimOxZ1wfKYh35QFOZhwzklg/VJbMGdh4IBax2OUWBNucAM9qzFxKKOnbVpTi5gbf05o,http://app.subjectivepersonality.com/search/person?person=Simon Taylor,1,https://youtu.be/PpEZWg8rjP4
John Luckovich,FM-Ti/Se-CS/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/DqmTxbnoIHC6BqQ8Q2jUiA/dNaW13Ks17KFkLl31pxfzj6lKAVtVNovtYnYZ2Ulc19lJrwbmariOderRAzA9tSVBuGrhk9zIQLrvsRipaw3MWlWK3gROEnKCNGaJWpRsc9c8w28OjeJTXK1nC0YEGjVOkU1_j5jAzC0y6YbhicENQ/F6EQanSrREftDUOpmeu4ee9Qevr0wTBuyDLQwj8h0sg,http://app.subjectivepersonality.com/search/person?person=John Luckovich,1,https://youtu.be/oRYgOdMpbNg
Heather Hatherly,FM-Ti/Se-CS/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/zXGR1wCfRKG0DLWIVaAtmw/WYgregsFyFOKvrlRbZOSOkEkIB_pna5J4wZwYjeb71tu1I80a2aCCdHfptVdW2cK78F3iRoG6A9l-TIqUkh1bRFtICaxCk0dV-W3uLFEehoannpl8ueSUFxGzQUFvLKbIjeo-ps41jVAIunkcgVWMA/_Z_OYaBPN1hicJTtwcsLssYxdmevHG7g52_hCR3zIj8,http://app.subjectivepersonality.com/search/person?person=Heather Hatherly,1,https://youtu.be/6i18y03o1qM
Michael Reif,FM-Ti/Se-CS/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/0l4HJGElDfuTIpOnxLBZqw/vzPGBjHiMq3D9eb59isEtxE7tAz58CPMa1EtP6ZiPudyrlBkFxPMUVgnIaVj3Srx8v4lvduXixwHcBeEOJGImEJ-rAGssmTw5PFztqC8_30Egshs5qJo6vrc56srLD8eXrfHynofwwUFdwjV5JmpDQ/YDeY2Pu0z83poEb-fO5xTG1OEM-g8HQDnhgT-eJYHEQ,http://app.subjectivepersonality.com/search/person?person=Michael Reif,1,https://youtu.be/YjKkXzyAJlM
Richard Dawkins,FM-Ti/Se-CS/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/k_j57ATzBESuYO2lg_HhuA/zotb75UvmwzVyiW09vEaCdFSMgX2W4OqX45Aqms3_HdphfGoJ0Mu8EhMxRllKPXeFo21BgRq4xUE5L8TXb3q4j1q1LqBunW0Xljeukibfx2pPl3PRVrHXFAO4RFMTm4ojeuyfuuZVgBOEbZRJGBT6A/14XUHH7FKt0fddLt6mpLmpmhuPqz4aZ7pTjPApSMN9g,http://app.subjectivepersonality.com/search/person?person=Richard Dawkins,0,https://www.youtube.com/results?search_query=Richard%20Dawkins%20interview
David Aenastad,FF-Ti/Se-CS/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/pWrQ9fi9iOkBreeS1Ah2Gw/IfXjK4RjDvs2lqlAe3lNxWUkBx7kPMpBmg3A2sdQ2kJMLWuwqY2EOgJVOhALqnhIShVMy_LBWoKyFShH169mxuGmufZFzohEdKiIEnJIKmCO-DXU6UdxSGPxZEia6b8EevLHc1X9AcbOH1OAa4-SlA/V4j6Rd8y5tD5_Vwjku-g5Kwvkc-TjmtAqQxlCTnVAdk,http://app.subjectivepersonality.com/search/person?person=David Aenastad,1,https://www.youtube.com/watch?v=WKKBgL_8UZc
Anthony Bourdain,MM-Ti/Se-CP/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/5CCUDmehevzRril4p9jVHA/uO8kprEKlPVlCDg63ZaFESfeaLWyalkBHhTv5019mchkO0aeOxDx6lfzscu_4RSeVuU7jkMisEtrwN46tXaiMENfURuewckYLi07ZzMwVqZAWm8Pv5FnSBpe0qMASrZGsjiW4UTqzGXI63UgV-lGkA/WRPat-GYhA5di9g3hoq101KbAAR_zCwEbnqiTZZOfmU,http://app.subjectivepersonality.com/search/person?person=Anthony Bourdain,0,https://www.youtube.com/results?search_query=Anthony%20Bourdain%20interview
Simon Cowell,MM-Ti/Se-CP/S(B) [1],https://v5.airtableusercontent.com/v2/23/23/1700596800000/1q_Q3SzE-TJelu1vgYZ4Vw/MDvkyORWvaPbrznQJzqP32kjcLX8m4g6x9FksrScjaQGYtth3S5DI4wo4cauV5Xf2Cl3N1fSmyCPje7zelDMX9hOZhMIM6BWlTK4ZxdZmnVL2UvAqRF7zKhVLVqN2-Y3V8yeZ0uiWEYRwbrG1GqJjA/TC94a7vFni77KULLXRgVYi7PPStn8bEF8DwKP2EHShA,http://app.subjectivepersonality.com/search/person?person=Simon Cowell,0,https://www.youtube.com/results?search_query=Simon%20Cowell%20interview
Nick Troy,MM-Ti/Se-CP/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/5_jkApQ37jlqMPtgAjIC6Q/m6KWXBkno0QA_TCbvC2O11Etky88VweQdnieITnnHA_2guGVJP-vvfJgQCZJyivyxrdcoZHb6Z0WnxDTpqiSDiY65bE3uOU2RTnZfDipdcEyn-ciFoQfq2YusgR3d0b_YAzQBsyUqeGnlyPsleWHgg/Q8UD3Ke0t3iPAJ7pjfxTFWMP9GtwZOU4Jg75j4cTosI,http://app.subjectivepersonality.com/search/person?person=Nick Troy,1,https://www.youtube.com/watch?v=vEyA-r7uCm0
Jon Jones,MF-Ti/Se-CP/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/GD0fDXQ7iNZqEaIzOqRX0g/m4y2yR8fKX-Mwuh-bO6UkQwlAs2Tdscm5lSyOOZ18sO-7WZM3tX01hsKRuouMuUs1Efxw_RXO5uBdM4zeaztytEL38GBWrj7LtTvcAjRIDdgBbTPX1e-oT9-B5NaGhIC20y10a5WitliJaw3N_GBRg/hHJcHCu5q3Trvl_AKQi2zj2HHntEV8hvzzM78CCu6lY,http://app.subjectivepersonality.com/search/person?person=Jon Jones,0,https://www.youtube.com/results?search_query=Jon%20Jones%20interview
Danica Patrick,MF-Ti/Se-CP/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/eodPYNSpGWeIPj1P1c76Hw/UeWaCse0mSt-ebvtWSAlmCCQNCxix6weRdYDPvFRjRZkYOgPiRhyeIluPeMmu_q6vWfF7Mlrvw_A0yhXhbEzPgn2FUQJZY8EWCYtSKy4vGydS5Xb0DmhJcUpT3XrsM_zTofr4jinHA9ALs_MLDBNgQ/rN2CA6T_qlLnJkfojnOA9l4R2fTcWAQ1DzhGihVwBO4,http://app.subjectivepersonality.com/search/person?person=Danica Patrick,0,https://www.youtube.com/results?search_query=Danica%20Patrick%20interview
Dave Ofallpeople,MF-Ti/Se-CP/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/lA6zsnwrLx-v5azVQ5MF7w/JY6KDL7g3cR-GAA1QwoMUnZDm5mo5aw57FUj6S5gbWJ6uwatekDT5uO24hE9ANM53ismOn4MFomkvPRt0huZnlled4cOB-EPOWH52FNfxhayQa-7WuWQsSosLI_EcsGZgtvcSAc0qrI7ipXUdBjtTQ/O1SCNM1CFJ8GN-n-12XmTpSHlwiLmLQPct9NOmXFXIM,http://app.subjectivepersonality.com/search/person?person=Dave Ofallpeople,1,https://youtu.be/jPI5PXgTCrA
Jim Varney,MF-Ti/Se-CP/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/ZnbozyUCsk9iETiZx5U3uw/Z52-64_ng9C-ZxdAm79TSjC3LUdEqkL177lAYPkF5LOAqUbdFiXSe1F-9hXEzET7halQJXALnyPACl-pdkKDZz_CegeWiFWGhktL5fAjtcgH4erIkdLcRNFYjz9ShtQxYvykLqtr3fIuviTS6oRkBQ/fA-z2E_xIY2-fjchmgk22RCfMVyxYcMeFXUZJEcayvg,http://app.subjectivepersonality.com/search/person?person=Jim Varney,0,https://www.youtube.com/results?search_query=Jim%20Varney%20interview
